IDNumber,Age,AgeGroup,Gender,ParentHighestEducation,Ethnicity,Region,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
282005,13,12.00 to 13.99,Female,High school graduate (including GED),Hispanic,midwest,77,17,18,14,12,11,12,10,10,54,52,61,56,52,43,52,44,38
282004,11,NA,Male,High school graduate (including GED),Hispanic,midwest,66,20,10,11,10,13,11,11,16,45,58,40,48,41,49,49,53,56
282007,16,16.00 to 17.99 years,Female,High school graduate (including GED),Hispanic,midwest,61,11,11,10,10,10,10,10,11,37,37,48,40,41,37,41,44,45
282008,14,14.00 to 15.99 years,Male,High school graduate (including GED),Hispanic,midwest,81,12,13,13,11,22,12,10,22,56,40,54,54,49,63,52,44,63
282004,16,16.00 to 17.99 years,Female,Did not complete high school (no diploma),White,midwest,86,13,13,14,13,18,13,15,17,58,43,54,56,55,59,55,61,57
283001,21,18.00 to 21.99 years,Female,Some college or associate degree,Hispanic,midwest,70,16,12,12,10,12,10,14,12,49,50,51,52,41,46,41,60,48
283004,13,12.00 to 13.99,Female,High school graduate (including GED),Black,midwest,75,15,12,14,11,14,11,13,16,53,48,51,56,49,51,49,58,56
283007,12,12.00 to 13.99,Male,High school graduate (including GED),Black,midwest,78,18,10,15,13,16,11,13,14,54,55,40,58,55,56,49,58,53
283009,13,12.00 to 13.99,Male,High school graduate (including GED),Black,midwest,78,20,12,16,12,16,12,10,12,54,58,51,60,52,56,52,44,48
275020,17,16.00 to 17.99 years,Male,High school graduate (including GED),MultiRacial,northeast,83,17,15,14,14,15,15,10,17,57,52,58,56,57,54,59,44,57
275023,18,18.00 to 21.99 years,Female,Some college or associate degree,White,northeast,63,11,10,10,11,12,10,10,10,41,37,40,40,49,46,41,44,38
275030,17,16.00 to 17.99 years,Female,Did not complete high school (no diploma),Black,northeast,93,20,17,23,12,15,13,13,18,60,58,60,65,52,54,55,58,59
293007,13,12.00 to 13.99,Male,High school graduate (including GED),Black,midwest,60,15,10,10,10,10,10,10,10,31,48,40,40,41,37,41,44,38
293008,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,60,12,10,10,10,10,10,10,10,31,40,40,40,41,37,41,44,38
293009,13,12.00 to 13.99,Female,Did not complete high school (no diploma),Black,midwest,60,15,10,10,10,10,10,10,10,31,48,40,40,41,37,41,44,38
293011,13,12.00 to 13.99,Female,High school graduate (including GED),Black,midwest,60,15,10,10,10,10,10,10,10,31,48,40,40,41,37,41,44,38
294036,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,66,13,10,10,10,15,10,11,12,45,43,40,40,41,54,41,53,48
294037,13,12.00 to 13.99,Male,High school graduate (including GED),Black,midwest,64,12,11,11,11,10,11,10,14,42,40,48,48,49,37,49,44,53
294038,13,12.00 to 13.99,Female,High school graduate (including GED),Black,midwest,64,12,10,10,10,14,10,10,10,42,40,40,40,41,51,41,44,38
294039,17,16.00 to 17.99 years,Female,Did not complete high school (no diploma),Hispanic,midwest,89,14,16,15,14,15,12,17,30,59,46,59,58,57,54,52,63,71
294040,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,midwest,64,10,10,10,10,14,10,10,13,42,32,40,40,41,51,41,44,50
293012,13,12.00 to 13.99,Male,Some college or associate degree,Black,midwest,60,18,10,10,10,10,10,10,12,31,55,40,40,41,37,41,44,48
293013,12,12.00 to 13.99,Male,Some college or associate degree,Black,midwest,61,14,11,10,10,10,10,10,10,37,46,48,40,41,37,41,44,38
298006,20,18.00 to 21.99 years,Female,High school graduate (including GED),Black,south,158,17,23,28,26,24,26,31,29,69,52,66,71,68,65,68,74,69
298008,20,18.00 to 21.99 years,Male,High school graduate (including GED),Other,south,164,29,25,25,29,26,32,27,26,71,74,68,67,71,66,75,70,66
298009,18,18.00 to 21.99 years,Female,High school graduate (including GED),Black,south,181,28,27,31,31,34,19,39,21,74,71,71,73,74,75,63,75,62
298015,20,18.00 to 21.99 years,Male,High school graduate (including GED),Other,south,135,29,20,27,25,20,20,23,21,66,74,64,70,68,61,64,67,62
298007,21,18.00 to 21.99 years,Male,High school graduate (including GED),Other,south,138,15,15,25,26,23,23,26,24,66,48,58,67,68,64,66,69,65
298010,18,16.00 to 17.99 years,Female,High school graduate (including GED),Black,south,180,29,37,35,29,28,27,24,30,73,74,75,75,71,68,69,67,71
298012,19,18.00 to 21.99 years,Male,High school graduate (including GED),Other,south,150,23,23,26,28,26,24,23,27,68,62,66,68,70,66,67,67,67
298013,14,14.00 to 15.99 years,Male,High school graduate (including GED),Black,south,154,24,20,25,22,29,27,31,30,69,64,64,67,66,70,69,74,71
298017,20,18.00 to 21.99 years,Female,High school graduate (including GED),Black,south,147,29,20,24,24,23,31,25,23,67,74,64,66,67,64,74,68,64
298018,18,18.00 to 21.99 years,Male,High school graduate (including GED),Black,south,160,25,27,26,30,32,22,23,26,70,66,71,68,73,73,65,67,66
298019,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,south,148,24,25,22,25,26,27,23,25,67,64,68,65,68,66,69,67,66
298020,14,14.00 to 15.99 years,Male,High school graduate (including GED),Black,south,133,24,19,27,23,22,24,18,22,66,64,63,70,66,63,67,64,63
298030,20,18.00 to 21.99 years,Male,Did not complete high school (no diploma),Black,south,148,22,27,24,24,19,30,24,21,67,61,71,66,67,60,73,67,62
298031,20,18.00 to 21.99 years,Male,High school graduate (including GED),Black,south,150,26,19,26,28,28,26,23,24,68,68,63,68,70,68,68,67,65
298032,20,18.00 to 21.99 years,Male,High school graduate (including GED),AmericanIndAlaskanNat,south,156,24,26,25,27,25,30,23,21,69,64,70,67,69,66,73,67,62
298021,21,18.00 to 21.99 years,Male,High school graduate (including GED),Other,south,163,24,29,26,24,29,28,27,29,71,64,74,68,67,70,70,70,69
298022,19,18.00 to 21.99 years,Male,High school graduate (including GED),Other,south,152,26,26,28,22,24,25,27,23,68,68,70,71,66,65,67,70,64
292036,16,16.00 to 17.99 years,Male,High school graduate (including GED),Black,south,76,13,14,13,10,13,12,14,19,53,43,56,54,41,49,52,60,60
298005,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,south,73,19,12,12,11,14,13,11,17,51,56,51,52,49,51,55,53,57
298002,20,18.00 to 21.99 years,Female,High school graduate (including GED),AmericanIndAlaskanNat,south,113,23,13,20,20,20,20,20,24,64,62,54,63,64,61,64,65,65
298023,21,18.00 to 21.99 years,Female,High school graduate (including GED),AmericanIndAlaskanNat,south,159,22,25,21,29,25,29,30,23,70,61,68,64,71,66,71,72,64
298016,21,18.00 to 21.99 years,Male,High school graduate (including GED),Hispanic,south,90,15,17,15,12,18,13,15,12,59,48,60,58,52,59,55,61,48
292037,16,16.00 to 17.99 years,Female,High school graduate (including GED),Black,south,68,20,12,12,11,13,10,10,13,48,58,51,52,49,49,41,44,50
292038,15,14.00 to 15.99 years,Female,Did not complete high school (no diploma),Hispanic,south,69,16,10,12,11,10,12,14,10,48,50,40,52,49,37,52,60,38
298024,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,south,61,14,10,10,10,10,11,10,10,37,46,40,40,41,37,49,44,38
293017,12,12.00 to 13.99,Male,High school graduate (including GED),Black,midwest,60,18,10,10,10,10,10,10,11,31,55,40,40,41,37,41,44,45
294042,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,midwest,111,10,11,17,21,17,22,23,23,64,32,48,61,65,58,65,67,64
294043,17,16.00 to 17.99 years,Male,High school graduate (including GED),Black,midwest,65,14,12,11,11,11,10,10,23,44,46,51,48,49,43,41,44,64
294041,14,14.00 to 15.99 years,Male,High school graduate (including GED),Black,midwest,63,12,12,11,10,10,10,10,11,41,40,51,48,41,37,41,44,45
298037,16,16.00 to 17.99 years,Female,Did not complete high school (no diploma),Hispanic,south,62,10,10,10,12,10,10,10,10,39,32,40,40,52,37,41,44,38
294044,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,74,17,14,12,10,13,12,13,11,52,52,56,52,41,49,52,58,45
293021,12,12.00 to 13.99,Female,Some college or associate degree,Black,midwest,60,19,10,10,10,10,10,10,10,31,56,40,40,41,37,41,44,38
293025,13,12.00 to 13.99,Male,High school graduate (including GED),Black,midwest,61,15,10,10,11,10,10,10,10,37,48,40,40,49,37,41,44,38
294045,13,12.00 to 13.99,Female,High school graduate (including GED),Black,midwest,108,19,15,15,20,25,18,15,21,63,56,58,58,64,66,62,61,62
298039,19,18.00 to 21.99 years,Female,High school graduate (including GED),Black,south,118,24,21,15,21,20,19,22,16,65,64,64,58,65,61,63,66,56
298040,20,NA,Male,Some college or associate degree,Black,south,120,24,21,17,18,20,24,20,22,65,64,64,61,62,61,67,65,63
298041,16,16.00 to 17.99 years,Male,Some college or associate degree,Black,south,147,23,25,24,26,27,21,24,20,67,62,68,66,68,67,65,67,61
294026,15,14.00 to 15.99 years,Male,High school graduate (including GED),Black,midwest,60,10,10,10,10,10,10,10,10,31,32,40,40,41,37,41,44,38
294027,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,62,10,10,10,10,12,10,10,11,39,32,40,40,41,46,41,44,45
300006,15,14.00 to 15.99 years,Male,Bachelor's degree or higher,White,south,100,24,15,22,19,16,18,10,27,62,64,58,65,63,56,62,44,67
300013,14,14.00 to 15.99 years,Female,Some college or associate degree,White,south,95,18,14,16,16,18,16,15,19,60,55,56,60,60,59,60,61,60
298011,17,16.00 to 17.99 years,Male,High school graduate (including GED),NativeHawPacIsl,south,160,23,28,26,25,29,25,27,24,70,62,73,68,68,70,67,70,65
294048,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,63,10,10,10,11,12,10,10,10,41,32,40,40,49,46,41,44,38
294049,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,61,10,10,10,10,11,10,10,10,37,32,40,40,41,43,41,44,38
294050,15,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,66,24,11,11,10,14,10,10,12,45,64,48,48,41,51,41,44,48
315003,13,12.00 to 13.99,Male,Some college or associate degree,White,south,82,17,13,12,14,14,16,13,14,56,52,54,52,57,51,60,58,53
294051,15,14.00 to 15.99 years,Male,High school graduate (including GED),Black,midwest,60,10,10,10,10,10,10,10,11,31,32,40,40,41,37,41,44,45
315008,17,16.00 to 17.99 years,Male,Some college or associate degree,Black,south,74,13,11,12,14,14,12,11,12,52,43,48,52,57,51,52,53,48
294052,18,18.00 to 21.99 years,Male,High school graduate (including GED),Black,midwest,61,14,10,11,10,10,10,10,11,37,46,40,48,41,37,41,44,45
294053,17,16.00 to 17.99 years,Female,High school graduate (including GED),MultiRacial,midwest,64,14,10,11,10,12,10,11,10,42,46,40,48,41,46,41,53,38
294054,16,16.00 to 17.99 years,Female,Did not complete high school (no diploma),Black,midwest,66,18,10,12,10,13,11,10,16,45,55,40,52,41,49,49,44,56
294056,16,16.00 to 17.99 years,Female,High school graduate (including GED),Black,midwest,63,10,10,10,10,12,10,11,11,41,32,40,40,41,46,41,53,45
294057,15,14.00 to 15.99 years,Male,High school graduate (including GED),Black,midwest,64,11,10,11,11,11,11,10,11,42,37,40,48,49,43,49,44,45
294055,17,16.00 to 17.99 years,Female,High school graduate (including GED),Hispanic,midwest,61,16,10,10,10,10,11,10,13,37,50,40,40,41,37,49,44,50
293041,13,14.00 to 15.99 years,Male,High school graduate (including GED),Black,midwest,60,16,10,10,10,10,10,10,10,31,50,40,40,41,37,41,44,38
293042,12,12.00 to 13.99,Male,Some college or associate degree,Black,midwest,60,15,10,10,10,10,10,10,10,31,48,40,40,41,37,41,44,38
293043,12,12.00 to 13.99,Female,High school graduate (including GED),Black,midwest,60,15,10,10,10,10,10,10,10,31,48,40,40,41,37,41,44,38
294058,16,16.00 to 17.99 years,Male,Did not complete high school (no diploma),Black,midwest,60,10,10,10,10,10,10,10,11,31,32,40,40,41,37,41,44,45
294059,18,18.00 to 21.99 years,Female,High school graduate (including GED),Black,midwest,63,11,10,11,11,10,10,11,12,41,37,40,48,49,37,41,53,48
309027,13,12.00 to 13.99,Male,High school graduate (including GED),Hispanic,west,79,13,13,12,12,17,12,13,14,55,43,54,52,52,58,52,58,53
294060,18,18.00 to 21.99 years,Male,High school graduate (including GED),Black,midwest,60,10,10,10,10,10,10,10,12,31,32,40,40,41,37,41,44,48
309028,14,14.00 to 15.99 years,Male,Did not complete high school (no diploma),Hispanic,west,84,22,17,15,10,17,11,14,14,57,61,60,58,41,58,49,60,53
309030,13,12.00 to 13.99,Male,High school graduate (including GED),Hispanic,west,65,17,10,11,12,11,11,10,11,44,52,40,48,52,43,49,44,45
293044,18,18.00 to 21.99 years,Female,High school graduate (including GED),Black,midwest,61,17,10,11,10,10,10,10,10,37,52,40,48,41,37,41,44,38
293045,14,14.00 to 15.99 years,Female,Some college or associate degree,Black,midwest,60,15,10,10,10,10,10,10,10,31,48,40,40,41,37,41,44,38
309029,14,14.00 to 15.99 years,Male,High school graduate (including GED),Hispanic,west,94,16,17,15,15,20,17,10,19,60,50,60,58,59,61,61,44,60
315007,17,16.00 to 17.99 years,Male,Some college or associate degree,Black,south,60,16,10,10,10,10,10,10,10,31,50,40,40,41,37,41,44,38
315016,13,12.00 to 13.99,Female,High school graduate (including GED),MultiRacial,south,61,18,10,11,10,10,10,10,10,37,55,40,48,41,37,41,44,38
315017,12,NA,Female,High school graduate (including GED),MultiRacial,south,61,20,10,10,10,10,11,10,11,37,58,40,40,41,37,49,44,45
293046,13,12.00 to 13.99,Male,High school graduate (including GED),Hispanic,midwest,60,15,10,10,10,10,10,10,10,31,48,40,40,41,37,41,44,38
293047,15,16.00 to 17.99 years,Female,Did not complete high school (no diploma),Hispanic,midwest,61,15,10,10,10,11,10,10,10,37,48,40,40,41,43,41,44,38
293048,18,18.00 to 21.99 years,Female,High school graduate (including GED),Hispanic,midwest,60,14,10,10,10,10,10,10,10,31,46,40,40,41,37,41,44,38
293049,18,18.00 to 21.99 years,Female,Some college or associate degree,Hispanic,midwest,60,15,10,10,10,10,10,10,10,31,48,40,40,41,37,41,44,38
293050,12,12.00 to 13.99,Female,High school graduate (including GED),Black,midwest,64,12,10,10,10,14,10,10,11,42,40,40,40,41,51,41,44,45
309044,13,12.00 to 13.99,Male,Some college or associate degree,Hispanic,west,70,27,11,11,10,18,10,10,10,49,70,48,48,41,59,41,44,38
309051,15,14.00 to 15.99 years,Male,Did not complete high school (no diploma),Hispanic,west,105,22,20,20,17,19,14,15,22,62,61,64,63,62,60,57,61,63
309046,13,12.00 to 13.99,Male,Did not complete high school (no diploma),Hispanic,west,86,20,14,14,14,14,16,14,15,58,58,56,56,57,51,60,60,55
309056,14,14.00 to 15.99 years,Male,High school graduate (including GED),Black,west,77,14,11,11,16,12,13,14,23,54,46,48,48,60,46,55,60,64
309043,13,12.00 to 13.99,Female,High school graduate (including GED),Hispanic,west,108,20,16,18,16,24,20,14,16,63,58,59,62,60,65,64,60,56
309047,14,14.00 to 15.99 years,Male,High school graduate (including GED),Hispanic,west,90,24,22,16,13,17,10,12,20,59,64,65,60,55,58,41,56,61
309032,13,12.00 to 13.99,Female,High school graduate (including GED),Hispanic,west,63,18,10,10,10,13,10,10,11,41,55,40,40,41,49,41,44,45
309052,13,12.00 to 13.99,Female,High school graduate (including GED),Hispanic,west,69,15,15,11,11,11,11,10,13,48,48,58,48,49,43,49,44,50
315024,15,14.00 to 15.99 years,Female,Bachelor's degree or higher,Black,south,79,18,17,12,14,11,13,12,17,55,55,60,52,57,43,55,56,57
319001,12,12.00 to 13.99,Male,Some college or associate degree,White,south,63,14,11,12,10,10,10,10,10,41,46,48,52,41,37,41,44,38
315032,17,16.00 to 17.99 years,Male,Some college or associate degree,Black,south,63,24,11,10,11,10,11,10,12,41,64,48,40,49,37,49,44,48
315027,15,14.00 to 15.99 years,Male,Some college or associate degree,Black,south,72,12,13,11,11,14,13,10,14,51,40,54,48,49,51,55,44,53
319003,13,12.00 to 13.99,Male,Some college or associate degree,White,south,82,20,12,12,13,16,16,13,17,56,58,51,52,55,56,60,58,57
319002,12,12.00 to 13.99,Male,Some college or associate degree,White,south,70,15,11,10,12,14,12,11,15,49,48,48,40,52,51,52,53,55
315026,15,14.00 to 15.99 years,Male,Some college or associate degree,Black,south,81,20,15,15,12,18,10,11,14,56,58,58,58,52,59,41,53,53
317002,14,14.00 to 15.99 years,Male,High school graduate (including GED),Other,west,68,22,13,11,12,10,12,10,14,48,61,54,48,52,37,52,44,53
309045,14,14.00 to 15.99 years,Male,Some college or associate degree,Hispanic,west,74,14,15,12,10,16,10,11,16,52,46,58,52,41,56,41,53,56
315025,13,12.00 to 13.99,Female,Some college or associate degree,Black,south,70,11,10,11,10,19,10,10,13,49,37,40,48,41,60,41,44,50
319004,14,14.00 to 15.99 years,Male,Some college or associate degree,Other,south,67,18,11,11,11,12,12,10,12,47,55,48,48,49,46,52,44,48
319005,14,14.00 to 15.99 years,Female,Some college or associate degree,Other,south,63,17,10,10,10,13,10,10,13,41,52,40,40,41,49,41,44,50
315011,17,16.00 to 17.99 years,Female,Some college or associate degree,White,south,77,17,13,10,13,13,11,17,10,54,52,54,40,55,49,49,63,38
319007,13,12.00 to 13.99,Female,Some college or associate degree,Hispanic,south,66,18,10,11,10,14,11,10,11,45,55,40,48,41,51,49,44,45
319006,15,14.00 to 15.99 years,Female,Some college or associate degree,Hispanic,south,66,15,10,11,10,15,10,10,11,45,48,40,48,41,54,41,44,45
318041,13,12.00 to 13.99,Female,High school graduate (including GED),Black,midwest,70,14,11,10,10,17,10,12,11,49,46,48,40,41,58,41,56,45
317001,16,16.00 to 17.99 years,Male,Did not complete high school (no diploma),Hispanic,west,61,19,10,10,10,11,10,10,14,37,56,40,40,41,43,41,44,53
317003,15,14.00 to 15.99 years,Male,High school graduate (including GED),White,west,67,13,10,12,11,13,11,10,14,47,43,40,52,49,49,49,44,53
317010,16,16.00 to 17.99 years,Male,Did not complete high school (no diploma),Hispanic,west,65,10,10,11,12,12,10,10,13,44,32,40,48,52,46,41,44,50
315014,12,12.00 to 13.99,Female,Some college or associate degree,White,south,92,17,17,14,19,13,15,14,26,59,52,60,56,63,49,59,60,66
315013,15,14.00 to 15.99 years,Female,Some college or associate degree,White,south,66,14,10,12,10,10,11,13,10,45,46,40,52,41,37,49,58,38
318042,15,14.00 to 15.99 years,Male,High school graduate (including GED),Black,midwest,63,10,10,10,10,13,10,10,10,41,32,40,40,41,49,41,44,38
321014,18,18.00 to 21.99 years,Female,Bachelor's degree or higher,Hispanic,south,119,23,21,22,16,16,24,20,34,65,62,64,65,60,56,67,65,75
321015,14,14.00 to 15.99 years,Male,Bachelor's degree or higher,Hispanic,south,73,17,16,10,10,15,11,11,13,51,52,59,40,41,54,49,53,50
321001,17,16.00 to 17.99 years,Female,Bachelor's degree or higher,White,south,73,15,14,11,13,13,11,11,13,51,48,56,48,55,49,49,53,50
321016,12,12.00 to 13.99,Female,Bachelor's degree or higher,Hispanic,south,68,12,11,11,12,14,10,10,14,48,40,48,48,52,51,41,44,53
321002,14,14.00 to 15.99 years,Female,Bachelor's degree or higher,White,south,74,16,14,11,12,14,12,11,19,52,50,56,48,52,51,52,53,60
321024,14,14.00 to 15.99 years,Male,Bachelor's degree or higher,White,south,67,14,11,11,12,12,11,10,12,47,46,48,48,52,46,49,44,48
318044,16,16.00 to 17.99 years,Male,High school graduate (including GED),Black,midwest,70,13,11,11,10,17,11,10,12,49,43,48,48,41,58,49,44,48
318045,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,110,20,22,20,16,17,18,17,20,64,58,65,63,60,58,62,63,61
319008,12,12.00 to 13.99,Female,Some college or associate degree,White,south,69,14,13,11,10,13,11,11,11,48,46,54,48,41,49,49,53,45
321010,12,12.00 to 13.99,Male,Bachelor's degree or higher,Hispanic,south,74,12,11,11,13,16,13,10,10,52,40,48,48,55,56,55,44,38
319009,15,14.00 to 15.99 years,Female,Some college or associate degree,White,south,67,17,11,12,11,11,12,10,17,47,52,48,52,49,43,52,44,57
321026,13,12.00 to 13.99,Male,Bachelor's degree or higher,White,south,74,17,11,11,14,13,15,10,16,52,52,48,48,57,49,59,44,56
321022,15,14.00 to 15.99 years,Female,Bachelor's degree or higher,White,south,69,14,12,11,10,13,12,11,13,48,46,51,48,41,49,52,53,50
320030,19,18.00 to 21.99 years,Male,High school graduate (including GED),Hispanic,midwest,61,17,11,10,10,10,10,10,10,37,52,48,40,41,37,41,44,38
321006,17,16.00 to 17.99 years,Female,Bachelor's degree or higher,White,south,83,15,12,13,13,16,14,15,24,57,48,51,54,55,56,57,61,65
318047,17,16.00 to 17.99 years,Male,High school graduate (including GED),Black,midwest,64,12,10,10,11,11,10,12,11,42,40,40,40,49,43,41,56,45
318048,13,12.00 to 13.99,Female,High school graduate (including GED),Black,midwest,66,14,10,11,11,13,10,11,14,45,46,40,48,49,49,41,53,53
318046,16,16.00 to 17.99 years,Male,High school graduate (including GED),Black,midwest,64,14,12,10,10,10,12,10,11,42,46,51,40,41,37,52,44,45
320038,12,12.00 to 13.99,Male,Did not complete high school (no diploma),Black,midwest,72,22,12,10,10,13,17,10,11,51,61,51,40,41,49,61,44,45
318049,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,67,20,10,10,10,14,11,12,12,47,58,40,40,41,51,49,56,48
322006,14,14.00 to 15.99 years,Female,Did not complete high school (no diploma),Hispanic,south,87,12,14,13,12,23,11,14,12,58,40,56,54,52,64,49,60,48
317021,15,14.00 to 15.99 years,Male,High school graduate (including GED),MultiRacial,west,75,23,12,12,12,19,10,10,13,53,62,51,52,52,60,41,44,50
320041,16,16.00 to 17.99 years,Female,High school graduate (including GED),Black,midwest,72,10,10,10,10,21,10,11,13,51,32,40,40,41,62,41,53,50
319010,16,16.00 to 17.99 years,Female,Some college or associate degree,White,south,78,15,16,13,12,12,13,12,15,54,48,59,54,52,46,55,56,55
319011,12,12.00 to 13.99,Male,Some college or associate degree,White,south,115,20,25,26,19,16,14,15,23,64,58,68,68,63,56,57,61,64
321021,15,14.00 to 15.99 years,Male,Bachelor's degree or higher,Asian,south,77,12,11,14,10,20,12,10,10,54,40,48,56,41,61,52,44,38
318050,15,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,66,14,10,10,11,13,11,11,14,45,46,40,40,49,49,49,53,53
320033,15,14.00 to 15.99 years,Male,High school graduate (including GED),Black,midwest,103,20,17,10,11,20,27,18,10,62,58,60,40,49,61,69,64,38
318043,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,92,23,17,17,15,17,14,12,25,59,62,60,61,59,58,57,56,66
320026,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,116,13,23,21,19,31,12,10,16,64,43,66,64,63,72,52,44,56
320027,12,12.00 to 13.99,Female,High school graduate (including GED),Black,midwest,130,19,22,32,10,37,16,13,12,65,56,65,75,41,75,60,58,48
321017,12,12.00 to 13.99,Male,Bachelor's degree or higher,Hispanic,south,93,21,16,14,21,18,13,11,12,60,59,59,56,65,59,55,53,48
321023,16,16.00 to 17.99 years,Female,Bachelor's degree or higher,White,south,100,23,23,26,13,12,16,10,12,62,62,66,68,55,46,60,44,48
320028,16,16.00 to 17.99 years,Male,High school graduate (including GED),Black,midwest,70,16,12,10,10,10,18,10,12,49,50,51,40,41,37,62,44,48
320029,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,midwest,75,19,11,11,10,14,19,10,10,53,56,48,48,41,51,63,44,38
321027,12,12.00 to 13.99,Female,Bachelor's degree or higher,MultiRacial,south,73,14,17,11,11,11,13,10,15,51,46,60,48,49,43,55,44,55
320034,13,12.00 to 13.99,Female,High school graduate (including GED),Hispanic,midwest,71,14,12,10,10,19,10,10,19,50,46,51,40,41,60,41,44,60
320035,12,12.00 to 13.99,Male,High school graduate (including GED),Hispanic,midwest,60,10,10,10,10,10,10,10,10,31,32,40,40,41,37,41,44,38
318051,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,midwest,115,26,21,16,13,34,15,16,16,64,68,64,60,55,75,59,62,56
320036,18,18.00 to 21.99 years,Female,High school graduate (including GED),Hispanic,midwest,193,29,26,34,36,27,36,34,40,75,74,70,75,75,67,75,75,75
319013,12,12.00 to 13.99,Male,Some college or associate degree,White,south,61,13,10,10,10,11,10,10,15,37,43,40,40,41,43,41,44,55
322005,15,14.00 to 15.99 years,Female,High school graduate (including GED),Hispanic,south,79,14,13,13,11,18,11,13,13,55,46,54,54,49,59,49,58,50
319012,13,12.00 to 13.99,Male,Some college or associate degree,White,south,67,15,11,10,13,12,11,10,12,47,48,48,40,55,46,49,44,48
321029,17,16.00 to 17.99 years,Female,Bachelor's degree or higher,MultiRacial,south,79,23,13,16,14,11,13,12,20,55,62,54,60,57,43,55,56,61
321030,14,14.00 to 15.99 years,Female,Bachelor's degree or higher,MultiRacial,south,63,16,11,11,10,10,10,11,11,41,50,48,48,41,37,41,53,45
321018,13,12.00 to 13.99,Male,Bachelor's degree or higher,Hispanic,south,70,13,10,14,12,13,11,10,11,49,43,40,56,52,49,49,44,45
321019,13,12.00 to 13.99,Female,Bachelor's degree or higher,Hispanic,south,88,18,16,15,15,17,14,11,14,59,55,59,58,59,58,57,53,53
318062,20,18.00 to 21.99 years,Male,Did not complete high school (no diploma),Black,midwest,177,27,26,31,34,37,24,25,34,73,70,70,73,75,75,67,68,75
320031,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,midwest,73,13,12,10,14,14,13,10,12,51,43,51,40,57,51,55,44,48
320032,13,12.00 to 13.99,Female,High school graduate (including GED),Black,midwest,63,21,10,10,10,13,10,10,19,41,59,40,40,41,49,41,44,60
318053,13,12.00 to 13.99,Male,High school graduate (including GED),Black,midwest,87,23,16,16,14,16,11,14,16,58,62,59,60,57,56,49,60,56
318052,14,14.00 to 15.99 years,Male,Did not complete high school (no diploma),Black,midwest,156,24,29,25,23,28,25,26,23,69,64,74,67,66,68,67,69,64
320052,16,16.00 to 17.99 years,Female,High school graduate (including GED),Black,midwest,74,13,12,10,10,22,10,10,10,52,43,51,40,41,63,41,44,38
318058,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,midwest,98,24,21,11,12,19,19,16,22,61,64,64,48,52,60,63,62,63
318061,19,18.00 to 21.99 years,Female,High school graduate (including GED),Black,midwest,78,25,20,16,10,12,10,10,10,54,66,64,60,41,46,41,44,38
318063,19,18.00 to 21.99 years,Male,Did not complete high school (no diploma),Black,midwest,156,25,26,24,28,30,25,23,17,69,66,70,66,70,71,67,67,57
320053,12,12.00 to 13.99,Male,High school graduate (including GED),Black,midwest,60,15,10,10,10,10,10,10,32,31,48,40,40,41,37,41,44,73
317008,14,14.00 to 15.99 years,Male,High school graduate (including GED),Hispanic,west,74,22,10,17,10,17,10,10,11,52,61,40,61,41,58,41,44,45
317009,14,14.00 to 15.99 years,Male,High school graduate (including GED),White,west,62,14,10,11,10,11,10,10,10,39,46,40,48,41,43,41,44,38
317030,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,west,65,17,10,10,11,14,10,10,12,44,52,40,40,49,51,41,44,48
317026,16,16.00 to 17.99 years,Male,Did not complete high school (no diploma),Hispanic,west,61,18,10,11,10,10,10,10,16,37,55,40,48,41,37,41,44,56
317005,16,16.00 to 17.99 years,Male,Did not complete high school (no diploma),Black,west,76,30,17,11,14,11,12,11,19,53,75,60,48,57,43,52,53,60
317012,17,16.00 to 17.99 years,Male,High school graduate (including GED),Other,west,60,17,10,10,10,10,10,10,17,31,52,40,40,41,37,41,44,57
