CollectorNm,RespondentID,CollectorID,StartDate,EndDate,IPAddress,EmailAddress,FirstName,LastName,CustomData1,IDNumber,q0002_0001_0001,q0002_0001_0002,q0002_0001_0003,q0003_0001_0001,q0003_0001_0002,q0003_0001_0003,q0004,Gender,q0006,q0007,q0008,q0009_0001,q0009_0002,q0009_0003,q0009_0004,q0009_0005,q0009_0006,q0009_other,q0010,q0010_other,q0011_0001,q0012_0001,q0013_0001,q0014_0001,q0015_0001,q0016_0001,q0017_0001,q0018_0001,q0019_0001,q0020_0001,q0021_0001,q0022_0001,q0023_0001,q0024_0001,q0025_0001,q0026_0001,q0027_0001,q0028_0001,q0029_0001,q0030_0001,count_total
Web Link 1,5560228585,94860628,10/19/2018 09:47:16,10/19/2018 09:49:11,209.175.44.62, , , , ,294023,10,19,2018,01,05,2007,11,Male,6,60805,No, , ,Black/African American, , , , ,No, ,Frequently,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,1
Web Link 1,5560229201,94860628,10/19/2018 09:49:19,10/19/2018 09:51:46,209.175.44.62, , , , ,294024,10,19,2018,02,24,2007,11,Female,6,60803,No, , ,Black/African American, , , , ,No, ,Always,Frequently,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5560229973,94860628,10/19/2018 09:52:03,10/19/2018 09:55:08,209.175.44.62, , , , ,294025,10,19,2018,02,04,2010,8,Male,3,60803,No, , ,Black/African American, , , , ,No, ,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,1
Web Link 1,5560333753,94860628,10/19/2018 08:34:25,10/19/2018 08:36:12,172.58.3.146, , , , ,298029,10,18,2018,04,03,2013,5,Male,K,30011,No, , ,Black/African American, , , , ,No, ,Occasionally,Never,Occasionally,Frequently,Always,Never,Never,Always,Occasionally,Frequently,Frequently,Never,Never,Never,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Always,1
Web Link 1,5560576502,94860628,10/21/2018 01:42:39,10/21/2018 01:44:43,73.122.201.29, , , , ,298046,10,21,2018,04,24,2006,12,Male,7,30340,Yes, , , , , ,Other (please specify),Hispanic,No, ,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Never,Frequently,Occasionally,Occasionally,Always,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Frequently,1
Web Link 1,5560576709,94860628,10/21/2018 01:44:53,10/21/2018 01:46:28,73.122.201.29, , , , ,298045,10,21,2018,09,23,2007,11,Male,6,30340,Yes, , , , , ,Other (please specify),Hispanic,No, ,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Frequently,Frequently,Frequently,Occasionally,Frequently,Never,Occasionally,Frequently,Occasionally,Occasionally,1
Web Link 1,5560875290,94860628,10/22/2018 05:41:11,10/22/2018 05:42:23,68.131.39.216, , , , ,298047,10,20,2018,06,18,2007,11,Male,6,30241,Yes, , , , , ,Other (please specify),Hispanic,No, ,Never,Occasionally,Always,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Always,Frequently,Occasionally,Occasionally,Frequently,Frequently,Frequently,1
Web Link 1,5560877365,94860628,10/22/2018 05:55:40,10/22/2018 05:56:36,68.131.39.216, , , , ,298033,10,21,2018,01,25,2008,10,Male,5,30241,Yes, , , , , ,Other (please specify),Hispanic,No, ,Never,Frequently,Frequently,Frequently,Always,Frequently,Occasionally,Frequently,Frequently,Always,Always,Never,Occasionally,Occasionally,Never,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,1
Web Link 1,5561882239,94860628,10/26/2018 10:12:42,10/26/2018 10:15:49,107.77.207.224, , , , ,294021,10,26,2018,05,23,2010,8,Female,3,60609,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5561883557,94860628,10/26/2018 10:15:56,10/26/2018 10:20:59,107.77.207.224, , , , ,294046,10,26,2018,09,05,2009,9,Male,3,60620,No, , , , ,White, , ,No, ,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Frequently,Occasionally,Never,Frequently,Occasionally,Never,1
Web Link 1,5561884771,94860628,10/26/2018 10:21:13,10/26/2018 10:25:30,107.77.207.224, , , , ,294047,10,26,2018,11,27,2009,8,Female,3,60620,No, , ,Black/African American, , , , ,No, ,Frequently,Frequently,Occasionally,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,1
Web Link 1,5561886118,94860628,10/26/2018 10:27:02,10/26/2018 10:29:58,107.77.207.224, , , , ,294028,10,26,2018,08,14,2011,7,Male,2,60652,No, , ,Black/African American,Native Hawaiian/Pacific Islander, , , ,No, ,Frequently,Always,Frequently,Frequently,Always,Frequently,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,1
Web Link 1,5561886843,94860628,10/26/2018 10:30:19,10/26/2018 10:33:01,107.77.207.224, , , , ,294029,10,26,2018,11,04,2005,12,Male,7,60621,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5562191302,94860628,10/28/2018 07:09:46,11/01/2018 10:01:15,108.222.28.112, , , , ,298038,10,28,2018,07,28,2010,8,Female,3,30046,No, , ,Black/African American, , , , ,No, ,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5562227569,94860628,10/28/2018 11:42:16,10/28/2018 11:45:58,73.122.201.29, , , , ,298025,10,25,2018,06,05,2012,6,Female,1,30046,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,1
Web Link 1,5562276207,94860628,10/28/2018 06:30:05,10/28/2018 06:34:56,108.222.28.112, , , , ,298003,10,28,2018,04,17,2009,9,Female,4,30046,No, , ,Black/African American, , , , ,No, ,Frequently,Frequently,Frequently,Frequently,Always,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,1
Web Link 1,5563466375,94860628,11/02/2018 06:27:14,11/02/2018 06:29:57,64.150.5.14, , , , ,294030,11,02,2018,05,08,2008,10,Male,5,60621,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5563467050,94860628,11/02/2018 06:30:09,11/02/2018 06:32:56,64.150.5.14, , , , ,294021,11,02,2018,05,23,2010,8,Female,3,60609,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5563468039,94860628,11/02/2018 06:33:17,11/02/2018 06:36:39,64.150.5.14, , , , ,294031,11,02,2018,08,16,2006,12,Female,7,60621,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5563468927,94860628,11/02/2018 06:37:53,11/02/2018 06:40:18,64.150.5.14, , , , ,294032,11,02,2018,06,23,2009,9,Female,4,60624,No, , ,Black/African American, ,White, , ,No, ,Always,Always,Always,Always,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5563469669,94860628,11/02/2018 06:40:43,11/02/2018 06:43:31,64.150.5.14, , , , ,294033,11,02,2018,03,19,2012,6,Female,1,60620,No, , ,Black/African American, , , , ,No, ,Frequently,Always,Always,Always,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,1
Web Link 1,5565176363,94860628,11/09/2018 09:02:27,11/09/2018 09:04:32,209.175.44.64, , , , ,294035,11,09,2018,04,01,2006,12,Male,7,60637,No, , ,Black/African American, ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5565176992,94860628,11/09/2018 09:04:40,11/09/2018 09:06:39,209.175.44.64, , , , ,294034,11,09,2018,11,18,2008,9,Male,4,60637,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5565580222,94860628,11/11/2018 07:47:46,11/11/2018 07:52:23,73.122.201.29, , , , ,298035,11,09,2018,06,11,2013,7,Male,2,30034,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5565657330,94860628,11/12/2018 05:45:14,11/12/2018 05:46:49,12.238.122.226, , , , ,298036,11,12,2018,12,26,2013,5,Male,K,30046,No, , ,Black/African American, , , , ,No, ,Frequently,Occasionally,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5566480624,94860628,11/15/2018 06:37:04,11/15/2018 06:39:06,168.8.249.122, , , , ,298042,11,13,2018,02,05,2007,11,Female,6,30345,No, , ,Black/African American, , , , ,No, ,Frequently,Occasionally,Occasionally,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5566576348,94860628,11/15/2018 11:51:45,11/15/2018 12:00:16,168.8.249.122, , , , ,298034,11,15,2018,01,06,2007,11,Female,6,30345,Yes,American Indian/Alaska Native, , , , , , ,No, ,Frequently,Frequently,Frequently,Always,Frequently,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,1
