CollectorNm,RespondentID,CollectorID,StartDate,EndDate,IPAddress,EmailAddress,FirstName,LastName,CustomData1,IDNumber,q0002_0001_0001,q0002_0001_0002,q0002_0001_0003,q0003_0001_0001,q0003_0001_0002,q0003_0001_0003,q0004,Gender,q0006,q0007,q0008,q0009_0001,q0009_0002,q0009_0003,q0009_0004,q0009_0005,q0009_0006,q0009_other,q0010,q0010_other,q0011_0001,q0012_0001,q0013_0001,q0014_0001,q0015_0001,q0016_0001,q0017_0001,q0018_0001,q0019_0001,q0020_0001,q0021_0001,q0022_0001,q0023_0001,q0024_0001,q0025_0001,q0026_0001,q0027_0001,q0028_0001,q0029_0001,q0030_0001,count_total
Web Link 1,5494401163,94895166,02/28/2018 10:13:45 AM,04/19/2019 01:50:40 PM,24.227.200.250, , , , ,141254,02,28,2018,03,04,2012,5,Male,K,76633,No, , , , ,White, , ,No, ,Never,Frequently,Frequently,Always,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5494402180,94895166,02/28/2018 10:16:04 AM,02/28/2018 10:18:27 AM,24.227.200.250, , , , ,141253,02,28,2018,05,20,2012,5,Female,K,76708,Yes, , , , ,White, , ,No, ,Always,Frequently,Frequently,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5494403048,94895166,02/28/2018 10:18:42 AM,04/19/2019 01:49:56 PM,24.227.200.250, , , , ,141252,02,28,2018,07,23,2012,5,Female,K,76708,No, ,Asian, , ,White, , ,No, ,Always,Always,Always,Always,Occasionally,Never,Occasionally,Never,Never,Never,Frequently,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently,1
Web Link 1,5494403975,94895166,02/28/2018 10:20:53 AM,04/19/2019 01:48:06 PM,24.227.200.250, , , , ,141251,02,28,2018,04,10,2012,5,Female,K,76708,Yes, , , , ,White, , ,No, ,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Never,Never,Never,Never,Frequently,Never,Never,Occasionally,Frequently,Occasionally,Never,1
Web Link 1,5495063992,94895166,03/02/2018 06:11:24 AM,04/19/2019 01:47:28 PM,24.227.200.250, , , , ,141250,03,02,2018,06,17,2012,5,Male,K,76708,Yes,American Indian/Alaska Native, , , , ,Other (please specify),Hispanic,No, ,Frequently,Frequently,Frequently,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5495064657,94895166,03/02/2018 06:13:35 AM,03/02/2018 06:15:28 AM,24.227.200.250, , , , ,141249,03,02,2018,04,13,2012,5,Male,K,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,1
Web Link 1,5495065507,94895166,03/02/2018 06:16:09 AM,03/02/2018 06:17:58 AM,24.227.200.250, , , , ,141248,03,02,2018,06,18,2012,5,Male,K,76708,No, , , , ,White, , ,No, ,Always,Frequently,Frequently,Frequently,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5495066142,94895166,03/02/2018 06:18:14 AM,03/02/2018 06:20:13 AM,24.227.200.250, , , , ,141247,03,02,2018,12,28,2011,6,Male,K,76708,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,1
Web Link 1,5495066990,94895166,03/02/2018 06:20:36 AM,04/19/2019 01:45:55 PM,24.227.200.250, , , , ,141246,03,02,2018,06,01,2012,5,Female,K,76708,No, , , , ,White, , ,No, ,Always,Always,Frequently,Frequently,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5495476886,94895166,03/03/2018 05:58:11 PM,03/03/2018 06:00:08 PM,24.254.201.70, , , , ,119118,03,03,2018,02,24,2012,6,Female,K,23702,No, , , , ,White, , ,No, ,Always,Always,Frequently,Always,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Frequently,Never,Never,Never,Never,Occasionally,Never,1
Web Link 1,5507288911,94895166,04/09/2018 11:27:50 AM,04/09/2018 11:30:33 AM,216.54.120.89, , , , ,119125,04,09,2018,06,26,2009,8,Female,2,23704,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,1
Web Link 1,5508807440,94895166,04/13/2018 12:48:52 PM,04/13/2018 12:51:23 PM,216.54.120.67, , , , ,119119,04,13,2018,08,10,2007,10,Female,5,23703,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5514939364,94895166,05/03/2018 06:31:29 AM,05/03/2018 06:35:53 AM,216.54.120.89, , , , ,119127,05,03,2018,06,26,2006,11,Female,6,23707,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5514940706,94895166,05/03/2018 06:36:28 AM,05/03/2018 06:39:08 AM,216.54.120.89, , , , ,119128,05,03,2018,09,29,2009,8,Female,3,23707,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,1
Web Link 1,5514941692,94895166,05/03/2018 06:39:38 AM,05/03/2018 06:42:02 AM,216.54.120.89, , , , ,119129,05,03,2018,04,20,2011,7,Female,1,23707,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5514942817,94895166,05/03/2018 06:42:40 AM,05/03/2018 06:44:54 AM,216.54.120.89, , , , ,119130,05,03,2018,01,24,2012,6,Male,K,23707,No, , ,Black/African American, , , , ,No, ,Always,Always,Frequently,Always,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5514943659,94895166,05/03/2018 06:45:17 AM,05/08/2018 06:48:19 AM,216.54.120.89, , , , ,119131,05,03,2018,05,24,2007,10,Male,4,23707,No, , ,Black/African American, , , , ,No, ,Frequently,Frequently,Frequently,Frequently,Always,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,1
Web Link 1,5514944888,94895166,05/03/2018 06:48:38 AM,04/19/2019 12:49:17 PM,216.54.120.89, , , , ,119132,05,03,2018,05,06,2007,9,Male,4,23707,No, , ,Black/African American, , , , ,No, ,Always,Always,Frequently,Always,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5517526993,94895166,05/11/2018 10:50:37 AM,05/11/2018 10:53:08 AM,216.54.120.67, , , , ,119126,05,11,2018,11,21,2008,9,Male,3,23701,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5526354499,94895166,06/10/2018 12:04:22 PM,06/10/2018 12:07:21 PM,70.174.114.209, , , , ,119124,06,10,2018,01,17,2012,6,Male,K,23661,No, , , , ,White, , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5543076864,94895166,08/12/2018 08:49:59 PM,08/12/2018 08:53:17 PM,75.176.7.75, , , , ,292026,08,12,2018,09,02,2005,12,Female,7,28214,No, , ,Black/African American, , , , ,No, ,Frequently,Frequently,Always,Frequently,Never,Never,Frequently,Never,Never,Never,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently,1
Web Link 1,5543077344,94895166,08/12/2018 08:54:26 PM,08/12/2018 08:57:00 PM,75.176.7.75, , , , ,292027,08,12,2018,11,10,2007,11,Male,6,28214,No, , ,Black/African American, , , , ,No, ,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Never,Never,Never,Never,Never,Frequently,Never,Never,Occasionally,Occasionally,Never,Never,1
Web Link 1,5543077725,94895166,08/12/2018 08:57:28 PM,04/22/2019 07:56:10 AM,75.176.7.75, , , , ,292028,08,12,2018,04,06,2007,11,Male,7,28214,No, , ,Black/African American, , , , ,No, ,Never,Never,Never,Occasionally,Occasionally,Frequently,Frequently,Frequently,Never,Never,Never,Never,Never,Always,Never,Never,Frequently,Occasionally,Never,Never,1
Web Link 1,5543078153,94895166,08/12/2018 09:01:44 PM,08/12/2018 09:04:53 PM,75.176.7.75, , , , ,292029,08,12,2018,06,06,2007,11,Male,6,28214,No, , ,Black/African American, , , , ,No, ,Occasionally,Frequently,Frequently,Frequently,Frequently,Occasionally,Frequently,Occasionally,Never,Never,Never,Never,Never,Always,Occasionally,Never,Occasionally,Never,Never,Never,1
Web Link 1,5543078519,94895166,08/12/2018 09:05:12 PM,08/12/2018 09:08:08 PM,75.176.7.75, , , , ,292030,08,12,2018,01,21,2006,12,Female,7,28214,Yes, , , , , ,Other (please specify),Spanish,No, ,Always,Occasionally,Always,Always,Never,Never,Occasionally,Never,Never,Never,Occasionally,Frequently,Occasionally,Never,Occasionally,Frequently,Occasionally,Occasionally,Always,Always,1
Web Link 1,5543078884,94895166,08/12/2018 09:09:47 PM,08/12/2018 09:12:22 PM,75.176.7.75, , , , ,292031,08,12,2018,03,01,2006,12,Female,7,28214,Yes, , , , , ,Other (please specify),Spanish,No, ,Always,Always,Always,Always,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Always,Occasionally,Occasionally,Frequently,Occasionally,Never,Never,Occasionally,Occasionally,1
Web Link 1,5543079306,94895166,08/12/2018 09:13:45 PM,08/12/2018 09:16:15 PM,75.176.7.75, , , , ,292032,08,12,2018,11,10,2007,12,Male,7,28214,No, , ,Black/African American, , , , ,No, ,Never,Never,Never,Never,Always,Always,Always,Always,Never,Never,Never,Never,Never,Always,Never,Never,Always,Always,Never,Occasionally,1
Web Link 1,5543079600,94895166,08/12/2018 09:16:32 PM,08/12/2018 09:19:27 PM,75.176.7.75, , , , ,292033,08,12,2018,10,05,2006,11,Female,6,28216,No, , ,Black/African American, , , , ,No, ,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Never,Never,Never,Occasionally,Never,Never,Frequently,Occasionally,Never,Never,Occasionally,Never,Occasionally,1
Web Link 1,5543079993,94895166,08/12/2018 09:19:54 PM,08/12/2018 09:22:23 PM,75.176.7.75, , , , ,292034,08,12,2018,09,21,2005,12,Female,7,28216,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Always,Always,Always,Always,1
Web Link 1,5543080337,94895166,08/12/2018 09:22:44 PM,08/12/2018 09:25:21 PM,75.176.7.75, , , , ,292035,08,12,2018,12,02,2005,12,Male,7,28214,Yes, , , , , ,Other (please specify),Spanish,No, ,Never,Occasionally,Occasionally,Occasionally,Occasionally,Always,Always,Always,Never,Never,Never,Never,Never,Frequently,Never,Never,Occasionally,Occasionally,Never,Never,1
Web Link 1,5551763305,94895166,09/14/2018 08:20:25 AM,09/14/2018 08:37:48 AM,208.54.80.246, , , , ,294014,09,26,2018,01,26,2011,7,Female,2,60637,No, , ,Black/African American, , , , ,No, ,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5553262151,94895166,09/20/2018 02:13:24 PM,09/20/2018 02:15:34 PM,107.77.209.159, , , , ,294016,09,20,2018,08,25,2007,11,Female,6,60643,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,1
Web Link 1,5553262642,94895166,09/20/2018 02:15:57 PM,09/20/2018 02:17:51 PM,107.77.209.159, , , , ,294001,09,20,2018,07,04,2008,10,Male,5,60620,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,1
Web Link 1,5554541327,94895166,09/26/2018 06:55:46 AM,09/26/2018 07:02:59 AM,64.150.11.64, , , , ,294012,09,26,2018,03,28,2012,6,Female,1,60637,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5555206867,94895166,09/28/2018 01:39:04 PM,09/28/2018 01:41:28 PM,64.150.11.5, , , , ,294013,09,28,2018,10,24,2012,5,Male,K,60637,No, , ,Black/African American, , , , ,No, ,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Always,Occasionally,Frequently,1
Web Link 1,5556071857,94895166,10/02/2018 10:13:04 AM,04/22/2019 07:58:45 AM,107.77.208.65, , , , ,294017,10,02,2018,08,13,2007,11,Male,6,60636,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,1
Web Link 1,5556073678,94895166,10/02/2018 10:18:11 AM,04/22/2019 08:00:26 AM,107.77.208.65, , , , ,294018,10,02,2018,11,16,2008,9,Male,4,60636,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5556074462,94895166,10/02/2018 10:21:33 AM,10/02/2018 10:25:26 AM,107.77.208.65, , , , ,294019,10,02,2018,12,22,2005,12,Female,7,60643,Yes, , , , , ,Other (please specify),Hispanic,No, ,Always,Always,Always,Always,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5556075767,94895166,10/02/2018 10:25:59 AM,10/02/2018 10:28:26 AM,107.77.208.65, , , , ,294020,10,02,2018,10,29,2008,9,Male,4,60643,Yes, , , , , ,Other (please specify),Hispanic,No, ,Always,Always,Always,Always,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,1
Web Link 1,5558592481,94895166,10/12/2018 11:20:53 AM,10/12/2018 11:23:25 AM,168.8.249.74, , , , ,298026,10,12,2018,10,24,2008,9,Female,4,30052,No, , ,Black/African American, , , , ,Yes,ADHD,Occasionally,Always,Frequently,Frequently,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,1
Web Link 1,5559532288,94895166,10/16/2018 07:28:51 PM,10/16/2018 07:33:00 PM,73.122.201.29, , , , ,298028,10,16,2018,03,24,2012,6,Male,K,30044,No, , ,Black/African American, , , , ,Yes,Significant Developmental delay,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,1
Web Link 1,5559916118,94895166,10/18/2018 06:56:16 AM,10/18/2018 07:00:09 AM,168.8.244.10, , , , ,298027,10,18,2018,03,04,2006,12,Female,7,30052,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5560217775,94895166,10/19/2018 09:08:25 AM,10/19/2018 09:10:36 AM,168.8.249.74, , , , ,298014,10,19,2018,08,06,2013,5,Female,K,30044,No, , ,Black/African American, , , , ,No, ,Occasionally,Frequently,Frequently,Frequently,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5560334292,94895166,10/19/2018 08:41:48 PM,10/19/2018 08:43:10 PM,172.58.3.146, , , , ,298029,10,18,2018,04,03,2013,5,Male,K,30011,No, , ,Black/African American, , , , ,No, ,Frequently,Always,Always,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Always,Always,Never,Frequently,Frequently,Never,Never,Frequently,Always,Always,Occasionally,Occasionally,1
Web Link 1,5560578059,94895166,10/21/2018 01:56:51 PM,04/22/2019 08:10:30 AM,73.122.201.29, , , , ,298046,10,19,2018,04,24,2006,12,Male,7,30043,Yes, , , , , ,Other (please specify),Hispanic,No, ,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Frequently,Frequently,Frequently,Occasionally,Occasionally,Frequently,Frequently,Frequently,Occasionally,Never,Frequently,Always,Frequently,Never,Frequently,1
Web Link 1,5560578249,94895166,10/21/2018 01:58:42 PM,04/22/2019 08:10:12 AM,73.122.201.29, , , , ,298045,10,19,2018,09,23,2007,11,Male,6,30043,Yes, , , , , ,Other (please specify),Hispanic,No, ,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Frequently,Occasionally,Always,Frequently,Occasionally,Frequently,Occasionally,Always,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Frequently,1
Web Link 1,5560875966,94895166,10/22/2018 05:46:05 PM,10/22/2018 05:47:06 PM,68.131.39.216, , , , ,298047,10,19,2018,06,17,2007,11,Male,6,30241,Yes, , , , , ,Other (please specify),Hispanic,No, ,Never,Occasionally,Frequently,Occasionally,Always,Never,Occasionally,Frequently,Always,Always,Occasionally,Occasionally,Frequently,Never,Occasionally,Always,Occasionally,Never,Occasionally,Occasionally,1
Web Link 1,5560877976,94895166,10/22/2018 06:00:08 PM,10/22/2018 06:01:10 PM,68.131.39.216, , , , ,298033,10,22,2018,01,25,2008,10,Male,5,30241,Yes, , , , , ,Other (please specify),Hispanic,No, ,Occasionally,Frequently,Frequently,Frequently,Occasionally,Frequently,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Always,Occasionally,1
Web Link 1,5561069679,94895166,10/23/2018 11:00:59 AM,10/24/2018 07:47:13 AM,209.175.44.63, , , , ,294022,10,23,2018,01,05,2007,11,Female,6,60805,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5561070377,94895166,10/23/2018 11:04:36 AM,10/23/2018 11:06:46 AM,209.175.44.63, , , , ,294023,10,23,2018,01,05,2007,11,Male,6,60805,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,1
Web Link 1,5561071095,94895166,10/23/2018 11:07:04 AM,04/22/2019 08:01:39 AM,209.175.44.63, , , , ,294024,10,23,2018,02,24,2007,11,Female,6,60803,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5561071929,94895166,10/23/2018 11:09:42 AM,10/23/2018 11:12:52 AM,209.175.44.63, , , , ,294025,10,23,2018,02,04,2010,8,Male,3,60803,No, , ,Black/African American, , , , ,No, ,Occasionally,Frequently,Frequently,Always,Never,Frequently,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,1
Web Link 1,5562192701,94895166,10/28/2018 07:21:14 AM,11/01/2018 09:56:06 AM,108.222.28.112, , , , ,298038,10,28,2018,07,28,2010,8,Female,3,30046,No, , ,Black/African American, , , , ,No, ,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5562226719,94895166,10/28/2018 11:35:37 AM,04/22/2019 08:06:57 AM,73.122.201.29, , , , ,298025,10,25,2018,05,05,2012,6,Female,K,30241,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5562277964,94895166,10/28/2018 06:45:29 PM,10/28/2018 06:54:18 PM,108.222.28.112, , , , ,298003,10,28,2018,04,17,2009,9,Female,4,30046,No, , ,Black/African American, , , , ,No, ,Frequently,Frequently,Frequently,Frequently,Never,Never,Never,Never,Always,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,1
Web Link 1,5562369359,94895166,10/29/2018 06:21:11 AM,10/29/2018 06:23:14 AM,209.175.44.63, , , , ,294029,10,29,2018,11,04,2005,12,Male,7,60621,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5562370429,94895166,10/29/2018 06:23:47 AM,04/22/2019 08:02:14 AM,209.175.44.63, , , , ,294028,10,29,2018,08,14,2011,7,Male,2,60652,No, , ,Black/African American,Native Hawaiian/Pacific Islander, , , ,No, ,Always,Frequently,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,1
Web Link 1,5562371514,94895166,10/29/2018 06:27:29 AM,04/22/2019 08:04:53 AM,209.175.44.63, , , , ,294047,10,29,2018,11,27,2009,8,Female,3,60620,No, , ,Black/African American, , , , ,No, ,Frequently,Frequently,Frequently,Frequently,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,1
Web Link 1,5562372240,94895166,10/29/2018 06:29:51 AM,10/29/2018 06:32:00 AM,209.175.44.63, , , , ,294046,10,29,2018,09,05,2009,9,Male,3,60620,No, , , , ,White, , ,No, ,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Always,Occasionally,Frequently,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,1
Web Link 1,5562373894,94895166,10/29/2018 06:35:18 AM,10/29/2018 06:37:47 AM,209.175.44.63, , , , ,294021,10,29,2018,05,23,2010,8,Female,3,60609,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5563494384,94895166,11/02/2018 08:07:23 AM,11/02/2018 08:09:31 AM,107.77.206.189, , , , ,294030,11,02,2018,05,08,2008,10,Male,5,60621,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5563495104,94895166,11/02/2018 08:09:40 AM,11/02/2018 08:11:54 AM,107.77.206.189, , , , ,294031,11,02,2018,08,16,2006,12,Female,7,60621,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5563496023,94895166,11/02/2018 08:12:22 AM,11/02/2018 08:15:15 AM,107.77.206.189, , , , ,294032,11,02,2018,06,23,2009,9,Female,4,60624,No, , ,Black/African American, ,White, , ,No, ,Always,Always,Frequently,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Frequently,Never,Occasionally,1
Web Link 1,5563497054,94895166,11/02/2018 08:15:22 AM,11/02/2018 08:18:14 AM,107.77.206.189, , , , ,294033,11,02,2018,03,19,2012,6,Female,1,60620,No, , ,Black/African American, , , , ,No, ,Frequently,Frequently,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Frequently,1
Web Link 1,5564664003,94895166,11/07/2018 11:02:22 AM,11/07/2018 11:06:24 AM,209.175.44.63, , , , ,294034,11,07,2018,11,18,2008,9,Male,4,60637,No, , ,Black/African American, , , , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5564665017,94895166,11/07/2018 11:06:41 AM,11/07/2018 11:09:20 AM,209.175.44.63, , , , ,294035,11,07,2018,04,01,2006,12,Male,7,60637,No, , ,Black/African American, ,White, , ,No, ,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5565578255,94895166,11/11/2018 07:27:15 PM,04/22/2019 08:08:41 AM,73.122.201.29, , , , ,298035,11,09,2018,06,13,2011,7,Male,2,30034,Yes, , ,Black/African American, , , , ,No, ,Frequently,Frequently,Frequently,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,1
Web Link 1,5565658885,94895166,11/12/2018 05:51:27 AM,04/22/2019 08:09:01 AM,12.238.122.226, , , , ,298036,11,12,2018,12,26,2012,5,Male,K,30046,No, , ,Black/African American, , , , ,No, ,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Always,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,1
Web Link 1,5566483603,94895166,11/15/2018 06:47:52 AM,11/15/2018 06:49:30 AM,168.8.249.122, , , , ,298042,11,13,2018,02,05,2007,11,Female,6,30345,No, , ,Black/African American, , , , ,No, ,Frequently,Always,Always,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
Web Link 1,5566574089,94895166,11/15/2018 11:42:26 AM,11/15/2018 11:45:26 AM,168.8.249.122, , , , ,298034,11,15,2018,01,06,2007,11,Female,6,30345,Yes,American Indian/Alaska Native, , , , , , ,No, ,Frequently,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,1
